,hypothesis,premis,label,category
2065,There is not a eukaryote in california., There is not a great pyrenees in california.,True,hypernym
2066,There is not a animal in florida., There is not a irish terrier in florida.,True,hypernym
2067,There is not a animal in mississippi., There is not a lakeland terrier in mississippi.,True,hypernym
2068,There is not a lifeform in nebraska., There is not a lhasa apso in nebraska.,True,hypernym
2069,There is not a eukaryote in california., There is not a newfoundland in california.,True,hypernym
2070,There is not a lifeform in iowa., There is not a pharaoh hound in iowa.,True,hypernym
2071,There is not a dog in hong kong., There is not a pharaoh hound in hong kong.,True,hypernym
2072,There is not a eukaryote in michigan., There is not a plott in michigan.,True,hypernym
2073,There is not a dog in hawaii., There is not a miniature poodle in hawaii.,True,hypernym
2074,There is not a animal in kansas., There is not a toy poodle in kansas.,True,hypernym
2075,There is not a lifeform in maine., There is not a puli in maine.,True,hypernym
2076,There is not a lifeform in illinois., There is not a schipperke in illinois.,True,hypernym
2077,There is not a eukaryote in michigan., There is not a sealyham terrier in michigan.,True,hypernym
2078,There is not a animal in michigan., There is not a sloughi in michigan.,True,hypernym
2079,There is not a eukaryote in iowa., There is not a spinone italiano in iowa.,True,hypernym
2080,There is not a animal in iowa., There is not a tibetan spaniel in iowa.,True,hypernym
2081,There is not a animal in indiana., There is not a toy fox terrier in indiana.,True,hypernym
2082,There is not a lifeform in michigan., There is not a vizsla in michigan.,True,hypernym
2083,There is not a eukaryote in louisiana., There is not a vizsla in louisiana.,True,hypernym
2084,There is not a animal in massachusetts., There is not a vizsla in massachusetts.,True,hypernym
2085,There is not a lifeform in delaware., There is not a weimaraner in delaware.,True,hypernym
2086,There is not a dog in massachusetts., There is not a wire fox terrier in massachusetts.,True,hypernym
2087,There is not a lifeform in maine., There is not a dragonfly in maine.,True,hypernym
2088,There is not a lifeform in hawaii., There is not a dugong in hawaii.,True,hypernym
2089,There is not a eukaryote in michigan., There is not a dugong in michigan.,True,hypernym
2090,There is not a eukaryote in paris., There is not a eagle in paris.,True,hypernym
2091,There is not a eukaryote in montana., There is not a eland in montana.,True,hypernym
2092,There is not a eukaryote in nebraska., There is not a elephant in nebraska.,True,hypernym
2093,There is not a eukaryote in arizona., There is not a falcon in arizona.,True,hypernym
2094,There is not a animal in massachusetts., There is not a fox in massachusetts.,True,hypernym
2095,There is not a eukaryote in alabama., There is not a goldfish in alabama.,True,hypernym
2096,There is not a animal in idaho., There is not a goshawk in idaho.,True,hypernym
2097,There is not a eukaryote in kansas., There is not a grasshopper in kansas.,True,hypernym
2098,There is not a lifeform in nevada., There is not a hamster in nevada.,True,hypernym
2099,There is not a lifeform in massachusetts., There is not a hawk in massachusetts.,True,hypernym
2100,There is not a lifeform in georgia., There is not a hippopotamus in georgia.,True,hypernym
2101,There is not a animal in michigan., There is not a hippopotamus in michigan.,True,hypernym
2102,There is not a animal in montana., There is not a hummingbird in montana.,True,hypernym
2103,There is not a lifeform in colorado., There is not a ibis in colorado.,True,hypernym
2104,There is not a lifeform in california., There is not a jackal in california.,True,hypernym
2105,There is not a lifeform in michigan., There is not a kingfisher in michigan.,True,hypernym
2106,There is not a eukaryote in maine., There is not a locust in maine.,True,hypernym
2107,There is not a eukaryote in arkansas., There is not a louse in arkansas.,True,hypernym
2108,There is not a eukaryote in paris., There is not a lyrebird in paris.,True,hypernym
2109,There is not a animal in florida., There is not a manatee in florida.,True,hypernym
2110,There is not a lifeform in montana., There is not a meerkat in montana.,True,hypernym
2111,There is not a eukaryote in iowa., There is not a monkey in iowa.,True,hypernym
2112,There is not a animal in chicago., There is not a nightingale in chicago.,True,hypernym
2113,There is not a eukaryote in georgia., There is not a octopus in georgia.,True,hypernym
2114,There is not a lifeform in montana., There is not a oryx in montana.,True,hypernym
2115,There is not a animal in hong kong., There is not a oryx in hong kong.,True,hypernym
2116,There is not a animal in massachusetts., There is not a ostrich in massachusetts.,True,hypernym
2117,There is not a eukaryote in kansas., There is not a peafowl in kansas.,True,hypernym
2118,There is not a eukaryote in purdue university., There is not a pheasant in purdue university.,True,hypernym
2119,There is not a lifeform in colorado., There is not a porpoise in colorado.,True,hypernym
2120,There is not a animal in alaska., There is not a porpoise in alaska.,True,hypernym
2121,There is not a lifeform in maryland., There is not a raven in maryland.,True,hypernym
2122,There is not a animal in connecticut., There is not a reindeer in connecticut.,True,hypernym
2123,There is not a lifeform in massachusetts., There is not a rhinoceros in massachusetts.,True,hypernym
2124,There is not a lifeform in michigan., There is not a sand dollar in michigan.,True,hypernym
2125,There is not a lifeform in connecticut., There is not a scorpion in connecticut.,True,hypernym
